 (-0.0888376,-0.901983)
 (-1.66533e-16,1)
 (-0.0726945,0.738079)
 (0.19509,-0.980785)
 (0.17399,-0.573568)
 (-0.382683,0.92388)
 (-0.222954,0.417118)
 (0.55557,-0.83147)
 (0.22699,-0.276588)
 (-0.707107,0.707107)
 (-0.193629,0.158907)
 (0.83147,-0.55557)
 (0.130821,-0.0699251)
 (-0.92388,0.382683)
 (-0.0470115,0.0142608)
 (-20.2575,1.99518)
 (1,2.75821e-15)
 (20.2575,1.99518)
 (-2.96143,-0.589065)
 (-19.479,-5.90888)
 (4.71066,1.95122)
 (17.9519,9.5955)
 (-6.05584,-4.04639)
 (-15.735,-12.9134)
 (6.80761,6.80761)
 (12.9134,15.735)
 (-6.77829,-10.1444)
 (-9.5955,-17.9519)
 (5.77724,13.9475)
 (5.90888,19.479)
 (-3.59924,-18.0946)
 (-1.99518,-20.2575)
 (2.10942e-15,22.4588)
 (-1.99518,20.2575)
 (5.35448,-26.9188)
 (5.90888,-19.479)
 (-12.9963,31.3759)
 (-9.5955,17.9519)
 (23.9106,-35.7848)
 (12.9134,-15.735)
 (-40.2271,40.2271)
 (-15.735,12.9134)
 (67.5682,-45.1476)
 (17.9519,-9.5955)
 (-126.78,52.5139)
 (-19.479,5.90888)
 (406.384,-80.8347)
 (668.496,-65.8411)
 (414.345,8.70415e-14)
 (-20.2575,-1.99518)
 (-134.589,-26.7714)
 (19.479,5.90888)
 (75.0778,31.0982)
 (-17.9519,-9.5955)
 (-47.3021,-31.6062)
 (15.735,12.9134)
 (30.4325,30.4325)
 (-12.9134,-15.735)
 (-18.8677,-28.2376)
 (9.5955,17.9519)
 (10.5032,25.357)
 (-5.90888,-19.479)
 (-4.38149,-22.0273)
 (1.99518,20.2575)
 (7.43849e-15,18.4491)
 (1.99518,-20.2575)
 (2.94521,-14.8066)
 (-5.90888,19.479)
 (-4.66897,11.2719)
 (9.5955,-17.9519)
 (5.34871,-8.00491)
 (-12.9134,15.735)
 (-5.15007,5.15007)
 (15.735,-12.9134)
 (4.23948,-2.83273)
 (-17.9519,9.5955)
 (-2.78961,1.15549)
 (19.479,-5.90888)
 (0.980785,-0.19509)
 (-33,0)
 (1.61338,0.158904)
 (32.3659,6.43798)
 (-4.68431,-1.42097)
 (-30.488,-12.6286)
 (7.29002,3.8966)
 (27.4385,18.3338)
 (-9.12739,-7.49066)
 (-23.3345,-23.3345)
 (9.90151,12.065)
 (18.3338,27.4385)
 (-9.32396,-17.4439)
 (-12.6286,-30.488)
 (7.10456,23.4206)
 (6.43798,32.3659)
 (-2.93164,-29.7654)
 (0,-33)
 (-3.56879,36.2346)
 (-6.43798,32.3659)
 (12.9163,-42.5794)
 (12.6286,-30.488)
 (-25.9538,48.5561)
 (-18.3338,27.4385)
 (44.2633,-53.935)
 (23.3345,-23.3345)
 (-71.2938,58.5093)
 (-27.4385,18.3338)
 (116.187,-62.1034)
 (30.488,-12.6286)
 (-212.889,64.579)
 (-32.3659,6.43798)
 (668.496,-65.8411)
 (1089,0)
 (668.496,65.8411)
 (-32.3659,-6.43798)
 (-212.889,-64.579)
 (30.488,12.6286)
 (116.187,62.1034)
 (-27.4385,-18.3338)
 (-71.2938,-58.5093)
 (23.3345,23.3345)
 (44.2633,53.935)
 (-18.3338,-27.4385)
 (-25.9538,-48.5561)
 (12.6286,30.488)
 (12.9163,42.5794)
 (-6.43798,-32.3659)
 (-3.56879,-36.2346)
 (0,33)
 (-2.93164,29.7654)
 (6.43798,-32.3659)
 (7.10456,-23.4206)
 (-12.6286,30.488)
 (-9.32396,17.4439)
 (18.3338,-27.4385)
 (9.90151,-12.065)
 (-23.3345,23.3345)
 (-9.12739,7.49066)
 (27.4385,-18.3338)
 (7.29002,-3.8966)
 (-30.488,12.6286)
 (-4.68431,1.42097)
 (32.3659,-6.43798)
 (1.61338,-0.158904)
 (-20.2575,-1.99518)
 (0.980785,0.19509)
 (19.479,5.90888)
 (-2.78961,-1.15549)
 (-17.9519,-9.5955)
 (4.23948,2.83273)
 (15.735,12.9134)
 (-5.15007,-5.15007)
 (-12.9134,-15.735)
 (5.34871,8.00491)
 (9.5955,17.9519)
 (-4.66897,-11.2719)
 (-5.90888,-19.479)
 (2.94521,14.8066)
 (1.99518,20.2575)
 (-1.36557e-14,-18.4491)
 (1.99518,-20.2575)
 (-4.38149,22.0273)
 (-5.90888,19.479)
 (10.5032,-25.357)
 (9.5955,-17.9519)
 (-18.8677,28.2376)
 (-12.9134,15.735)
 (30.4325,-30.4325)
 (15.735,-12.9134)
 (-47.3021,31.6062)
 (-17.9519,9.5955)
 (75.0778,-31.0982)
 (19.479,-5.90888)
 (-134.589,26.7714)
 (-20.2575,1.99518)
 (414.345,9.41469e-14)
 (668.496,65.8411)
 (406.384,80.8347)
 (-19.479,-5.90888)
 (-126.78,-52.5139)
 (17.9519,9.5955)
 (67.5682,45.1476)
 (-15.735,-12.9134)
 (-40.2271,-40.2271)
 (12.9134,15.735)
 (23.9106,35.7848)
 (-9.5955,-17.9519)
 (-12.9963,-31.3759)
 (5.90888,19.479)
 (5.35448,26.9188)
 (-1.99518,-20.2575)
 (5.88418e-15,-22.4588)
 (-1.99518,20.2575)
 (-3.59924,18.0946)
 (5.90888,-19.479)
 (5.77724,-13.9475)
 (-9.5955,17.9519)
 (-6.77829,10.1444)
 (12.9134,-15.735)
 (6.80761,-6.80761)
 (-15.735,12.9134)
 (-6.05584,4.04639)
 (17.9519,-9.5955)
 (4.71066,-1.95122)
 (-19.479,5.90888)
 (-2.96143,0.589065)
 (20.2575,-1.99518)
 (1,6.50868e-15)
 (0.980785,0.19509)
 (-0.0470115,-0.0142608)
 (-0.92388,-0.382683)
 (0.130821,0.0699251)
 (0.83147,0.55557)
 (-0.193629,-0.158907)
 (-0.707107,-0.707107)
 (0.22699,0.276588)
 (0.55557,0.83147)
 (-0.222954,-0.417118)
 (-0.382683,-0.92388)
 (0.17399,0.573568)
 (0.19509,0.980785)
 (-0.0726945,-0.738079)
 (1.66533e-16,-1)
 (-0.0888376,0.901983)
 (-0.19509,0.980785)
 (0.32028,-1.05582)
 (0.382683,-0.92388)
 (-0.635605,1.18913)
 (-0.55557,0.83147)
 (1.05842,-1.28969)
 (0.707107,-0.707107)
 (-1.63439,1.34131)
 (-0.83147,0.55557)
 (2.4648,-1.31747)
 (0.92388,-0.382683)
 (-3.82032,1.15888)
 (-0.980785,0.19509)
 (6.70899,-0.660778)
 (1,1.66533e-16)
 (-20.2575,-1.99518)
 (-32.3659,-6.43798)
 (-19.479,-5.90888)
 (0.92388,0.382683)
 (5.94543,3.1779)
 (-0.83147,-0.55557)
 (-3.08603,-2.53264)
 (0.707107,0.707107)
 (1.77301,2.16042)
 (-0.55557,-0.83147)
 (-0.996685,-1.86467)
 (0.382683,0.92388)
 (0.484311,1.59656)
 (-0.19509,-0.980785)
 (-0.132161,-1.34185)
 (-1.66533e-16,1)
 (-0.108145,1.09802)
 (0.19509,-0.980785)
 (0.263099,-0.86732)
 (-0.382683,0.92388)
 (-0.349612,0.654077)
 (0.55557,-0.83147)
 (0.380241,-0.463325)
 (-0.707107,0.707107)
 (-0.365607,0.300046)
 (0.83147,-0.55557)
 (0.315556,-0.168668)
 (-0.92388,0.382683)
 (-0.239701,0.0727125)
 (0.980785,-0.19509)
 (0.147622,-0.0145395)
 (-1,-1.66533e-16)
 (-0.0488903,-0.00481527)
 (6.45117,1.95694)
 (-0.305976,-0.12674)
 (-5.94543,-3.1779)
 (0.83147,0.55557)
 (5.21121,4.27673)
 (-1.19405,-1.19405)
 (-4.27673,-5.21121)
 (1.34011,2.00561)
 (3.1779,5.94543)
 (-1.22017,-2.94576)
 (-1.95694,-6.45117)
 (0.788296,3.96303)
 (0.660778,6.70899)
 (3.33067e-16,-4.9998)
 (0.660778,-6.70899)
 (-1.19202,5.99269)
 (-1.95694,6.45117)
 (2.84642,-6.87186)
 (3.1779,-5.94543)
 (-5.05002,7.55789)
 (-4.27673,5.21121)
 (7.95314,-7.95314)
 (5.21121,-4.27673)
 (-11.8514,7.91888)
 (-5.94543,3.1779)
 (17.4069,-7.21018)
 (6.45117,-1.95694)
 (-26.3963,5.25054)
 (-6.70899,0.660778)
 (45.4472,1.64313e-14)
 (6.70899,0.660778)
 (-134.589,-26.7714)
 (-212.889,-64.579)
 (-126.78,-52.5139)
 (5.94543,3.1779)
 (37.7879,25.2491)
 (-5.21121,-4.27673)
 (-19.0306,-19.0306)
 (4.27673,5.21121)
 (10.4676,15.6658)
 (-3.1779,-5.94543)
 (-5.45462,-13.1686)
 (1.95694,6.45117)
 (2.19427,11.0313)
 (-0.660778,-6.70899)
 (-3.10862e-15,-9.0898)
 (-0.660778,6.70899)
 (-1.45109,7.29513)
 (1.95694,-6.45117)
 (2.33823,-5.64499)
 (-3.1779,5.94543)
 (-2.77774,4.15718)
 (4.27673,-5.21121)
 (2.85719,-2.85719)
 (-5.21121,4.27673)
 (-2.65112,1.77142)
 (5.94543,-3.1779)
 (2.22852,-0.923082)
 (-6.45117,1.95694)
 (-1.6562,0.329438)
 (6.70899,-0.660778)
 (1,-5.68989e-16)
 (-6.70899,-0.660778)
 (-0.324823,-0.0646112)
 (-0.92388,-0.382683)
 (0.043326,0.0231582)
 (0.83147,0.55557)
 (-0.114665,-0.0941034)
 (-0.707107,-0.707107)
 (0.158907,0.193629)
 (0.55557,0.83147)
 (-0.168668,-0.315556)
 (-0.382683,-0.92388)
 (0.137294,0.452599)
 (0.19509,0.980785)
 (-0.0587492,-0.596491)
 (1.11022e-16,-1)
 (-0.0726945,0.738079)
 (-0.19509,0.980785)
 (0.263099,-0.86732)
 (0.382683,-0.92388)
 (-0.520106,0.97305)
 (-0.55557,0.83147)
 (0.85538,-1.04228)
 (0.707107,-0.707107)
 (-1.28969,1.05842)
 (-0.83147,0.55557)
 (1.86467,-0.996685)
 (0.92388,-0.382683)
 (-2.67447,0.811291)
 (-0.980785,0.19509)
 (3.973,-0.391306)
 (1,1.11022e-16)
 (-6.70899,-0.660778)
 (-0.980785,-0.19509)
 (19.479,5.90888)
 (30.488,12.6286)
 (17.9519,9.5955)
 (-0.83147,-0.55557)
 (-5.21121,-4.27673)
 (0.707107,0.707107)
 (2.53264,3.08603)
 (-0.55557,-0.83147)
 (-1.31747,-2.4648)
 (0.382683,0.92388)
 (0.613755,2.02328)
 (-0.19509,-0.980785)
 (-0.163532,-1.66037)
 (-1.11022e-16,1)
 (-0.132161,1.34185)
 (0.19509,-0.980785)
 (0.32028,-1.05582)
 (-0.382683,0.92388)
 (-0.427249,0.799327)
 (0.55557,-0.83147)
 (0.470498,-0.573304)
 (-0.707107,0.707107)
 (-0.463325,0.380241)
 (0.83147,-0.55557)
 (0.417118,-0.222954)
 (-0.92388,0.382683)
 (-0.342399,0.103866)
 (0.980785,-0.19509)
 (0.249281,-0.024552)
 (-1,-1.11022e-16)
 (-0.147622,-0.0145395)
 (0.980785,0.19509)
 (0.0470115,0.0142608)
 (-3.52083,-1.88192)
 (0.163072,0.108961)
 (3.08603,2.53264)
 (-0.418742,-0.418742)
 (-2.53264,-3.08603)
 (0.55557,0.83147)
 (1.88192,3.52083)
 (-0.546641,-1.31971)
 (-1.15888,-3.82032)
 (0.368366,1.8519)
 (0.391306,3.973)
 (1.33227e-15,-2.39285)
 (0.391306,-3.973)
 (-0.57763,2.90394)
 (-1.15888,3.82032)
 (1.38468,-3.34291)
 (1.88192,-3.52083)
 (-2.44714,3.66241)
 (-2.53264,3.08603)
 (3.80628,-3.80628)
 (3.08603,-2.53264)
 (-5.53811,3.70044)
 (-3.52083,1.88192)
 (7.79833,-3.23017)
 (3.82032,-1.15888)
 (-10.9431,2.17672)
 (-3.973,0.391306)
 (15.9379,7.27196e-15)
 (3.973,0.391306)
 (-26.3963,-5.25054)
 (-3.82032,-1.15888)
 (75.0778,31.0982)
 (116.187,62.1034)
 (67.5682,45.1476)
 (-3.08603,-2.53264)
 (-19.0306,-19.0306)
 (2.53264,3.08603)
 (8.8546,13.2518)
 (-1.88192,-3.52083)
 (-4.2698,-10.3082)
 (1.15888,3.82032)
 (1.64673,8.27866)
 (-0.391306,-3.973)
 (3.81639e-15,-6.66062)
 (-0.391306,3.973)
 (-1.05015,5.27946)
 (1.15888,-3.82032)
 (1.68562,-4.06945)
 (-1.88192,3.52083)
 (-2.01024,3.00854)
 (2.53264,-3.08603)
 (2.09363,-2.09363)
 (-3.08603,2.53264)
 (-1.98958,1.32939)
 (3.52083,-1.88192)
 (1.74445,-0.722576)
 (-3.82032,1.15888)
 (-1.40099,0.278675)
 (3.973,-0.391306)
 (1,9.57567e-16)
 (-3.973,-0.391306)
 (-0.580812,-0.115531)
 (3.82032,1.15888)
 (0.181196,0.0750539)
 (0.83147,0.55557)
 (-0.0379756,-0.0311657)
 (-0.707107,-0.707107)
 (0.0941034,0.114665)
 (0.55557,0.83147)
 (-0.118079,-0.22091)
 (-0.382683,-0.92388)
 (0.103866,0.342399)
 (0.19509,0.980785)
 (-0.0463587,-0.470687)
 (4.996e-16,-1)
 (-0.0587492,0.596491)
 (-0.19509,0.980785)
 (0.21529,-0.709715)
 (0.382683,-0.92388)
 (-0.427249,0.799327)
 (-0.55557,0.83147)
 (0.699945,-0.852886)
 (0.707107,-0.707107)
 (-1.04228,0.85538)
 (-0.83147,0.55557)
 (1.4714,-0.786478)
 (0.92388,-0.382683)
 (-2.02328,0.613755)
 (-0.980785,0.19509)
 (2.78135,-0.27394)
 (1,4.996e-16)
 (-3.973,-0.391306)
 (-0.980785,-0.19509)
 (6.45117,1.95694)
 (0.92388,0.382683)
 (-17.9519,-9.5955)
 (-27.4385,-18.3338)
 (-15.735,-12.9134)
 (0.707107,0.707107)
 (4.27673,5.21121)
 (-0.55557,-0.83147)
 (-1.88192,-3.52083)
 (0.382683,0.92388)
 (0.811291,2.67447)
 (-0.19509,-0.980785)
 (-0.20724,-2.10414)
 (-4.996e-16,1)
 (-0.163532,1.66037)
 (0.19509,-0.980785)
 (0.391404,-1.29028)
 (-0.382683,0.92388)
 (-0.520106,0.97305)
 (0.55557,-0.83147)
 (0.574981,-0.700616)
 (-0.707107,0.707107)
 (-0.573304,0.470498)
 (0.83147,-0.55557)
 (0.528603,-0.282544)
 (-0.92388,0.382683)
 (-0.452599,0.137294)
 (0.980785,-0.19509)
 (0.356083,-0.0350711)
 (-1,-4.996e-16)
 (-0.249281,-0.024552)
 (0.980785,0.19509)
 (0.141949,0.0430597)
 (-0.92388,-0.382683)
 (-0.043326,-0.0231582)
 (2.16042,1.77301)
 (-0.097086,-0.097086)
 (-1.77301,-2.16042)
 (0.230323,0.344703)
 (1.31747,2.4648)
 (-0.267903,-0.646775)
 (-0.811291,-2.67447)
 (0.19509,0.980785)
 (0.27394,2.78135)
 (1.0339e-15,-1.32185)
 (0.27394,-2.78135)
 (-0.326805,1.64296)
 (-0.811291,2.67447)
 (0.793216,-1.91499)
 (1.31747,-2.4648)
 (-1.4073,2.10617)
 (-1.77301,2.16042)
 (2.18043,-2.18043)
 (2.16042,-1.77301)
 (-3.13328,2.09359)
 (-2.4648,1.31747)
 (4.30792,-1.7844)
 (2.67447,-0.811291)
 (-5.79559,1.15282)
 (-2.78135,0.27394)
 (7.81098,2.498e-15)
 (2.78135,0.27394)
 (-10.9431,-2.17672)
 (-2.67447,-0.811291)
 (17.4069,7.21018)
 (2.4648,1.31747)
 (-47.3021,-31.6062)
 (-71.2938,-58.5093)
 (-40.2271,-40.2271)
 (1.77301,2.16042)
 (10.4676,15.6658)
 (-1.31747,-2.4648)
 (-4.2698,-10.3082)
 (0.811291,2.67447)
 (1.52385,7.66089)
 (-0.27394,-2.78135)
 (7.77156e-16,-5.90914)
 (-0.27394,2.78135)
 (-0.90968,4.57327)
 (0.811291,-2.67447)
 (1.44209,-3.48152)
 (-1.31747,2.4648)
 (-1.71316,2.56392)
 (1.77301,-2.16042)
 (1.79115,-1.79115)
 (-2.16042,1.77301)
 (-1.72345,1.15157)
 (2.4648,-1.31747)
 (1.54763,-0.641051)
 (-2.67447,0.811291)
 (-1.29645,0.25788)
 (2.78135,-0.27394)
 (1,-1.70003e-16)
 (-2.78135,-0.27394)
 (-0.686613,-0.136576)
 (2.67447,0.811291)
 (0.383014,0.15865)
 (-2.4648,-1.31747)
 (-0.114161,-0.07628)
 (-0.707107,-0.707107)
 (0.0311657,0.0379756)
 (0.55557,0.83147)
 (-0.0699251,-0.130821)
 (-0.382683,-0.92388)
 (0.0727125,0.239701)
 (0.19509,0.980785)
 (-0.0350711,-0.356083)
 (1.11022e-16,-1)
 (-0.0463587,0.470687)
 (-0.19509,0.980785)
 (0.17399,-0.573568)
 (0.382683,-0.92388)
 (-0.349612,0.654077)
 (-0.55557,0.83147)
 (0.574981,-0.700616)
 (0.707107,-0.707107)
 (-0.852886,0.699945)
 (-0.83147,0.55557)
 (1.18913,-0.635605)
 (0.92388,-0.382683)
 (-1.59656,0.484311)
 (-0.980785,0.19509)
 (2.10414,-0.20724)
 (1,1.11022e-16)
 (-2.78135,-0.27394)
 (-0.980785,-0.19509)
 (3.82032,1.15888)
 (0.92388,0.382683)
 (-5.94543,-3.1779)
 (-0.83147,-0.55557)
 (15.735,12.9134)
 (23.3345,23.3345)
 (12.9134,15.735)
 (-0.55557,-0.83147)
 (-3.1779,-5.94543)
 (0.382683,0.92388)
 (1.15888,3.82032)
 (-0.19509,-0.980785)
 (-0.27394,-2.78135)
 (-1.11022e-16,1)
 (-0.20724,2.10414)
 (0.19509,-0.980785)
 (0.484311,-1.59656)
 (-0.382683,0.92388)
 (-0.635605,1.18913)
 (0.55557,-0.83147)
 (0.699945,-0.852886)
 (-0.707107,0.707107)
 (-0.700616,0.574981)
 (0.83147,-0.55557)
 (0.654077,-0.349612)
 (-0.92388,0.382683)
 (-0.573568,0.17399)
 (0.980785,-0.19509)
 (0.470687,-0.0463587)
 (-1,-1.11022e-16)
 (-0.356083,-0.0350711)
 (0.980785,0.19509)
 (0.239701,0.0727125)
 (-0.92388,-0.382683)
 (-0.130821,-0.0699251)
 (0.83147,0.55557)
 (0.0379756,0.0311657)
 (-1.34131,-1.63439)
 (0.0577071,0.0863647)
 (0.996685,1.86467)
 (-0.120021,-0.289756)
 (-0.613755,-2.02328)
 (0.103322,0.519434)
 (0.20724,2.10414)
 (4.47559e-16,-0.756517)
 (0.20724,-2.10414)
 (-0.19509,0.980785)
 (-0.613755,2.02328)
 (0.484966,-1.17081)
 (0.996685,-1.86467)
 (-0.871183,1.30382)
 (-1.34131,1.63439)
 (1.35504,-1.35504)
 (1.63439,-1.34131)
 (-1.93965,1.29603)
 (-1.86467,0.996685)
 (2.63383,-1.09097)
 (2.02328,-0.613755)
 (-3.45975,0.688188)
 (-2.10414,0.20724)
 (4.47036,-1.11022e-16)
 (2.10414,0.20724)
 (-5.79559,-1.15282)
 (-2.02328,-0.613755)
 (7.79833,3.23017)
 (1.86467,0.996685)
 (-11.8514,-7.91888)
 (-1.63439,-1.34131)
 (30.4325,30.4325)
 (44.2633,53.935)
 (23.9106,35.7848)
 (-0.996685,-1.86467)
 (-5.45462,-13.1686)
 (0.613755,2.02328)
 (1.64673,8.27866)
 (-0.20724,-2.10414)
 (-1.22125e-15,-5.90914)
 (-0.20724,2.10414)
 (-0.872124,4.38446)
 (0.613755,-2.02328)
 (1.34993,-3.25902)
 (-0.996685,1.86467)
 (-1.58384,2.37038)
 (1.34131,-1.63439)
 (1.64954,-1.64954)
 (-1.63439,1.34131)
 (-1.59335,1.06464)
 (1.86467,-0.996685)
 (1.44872,-0.600081)
 (-2.02328,0.613755)
 (-1.24293,0.247233)
 (2.10414,-0.20724)
 (1,-6.80012e-16)
 (-2.10414,-0.20724)
 (-0.74198,-0.147589)
 (2.02328,0.613755)
 (0.489296,0.202673)
 (-1.86467,-0.996685)
 (-0.260774,-0.174244)
 (1.63439,1.34131)
 (0.0734472,0.0734472)
 (0.55557,0.83147)
 (-0.0231582,-0.043326)
 (-0.382683,-0.92388)
 (0.0430597,0.141949)
 (0.19509,0.980785)
 (-0.024552,-0.249281)
 (5.82867e-16,-1)
 (-0.0350711,0.356083)
 (-0.19509,0.980785)
 (0.137294,-0.452599)
 (0.382683,-0.92388)
 (-0.282544,0.528603)
 (-0.55557,0.83147)
 (0.470498,-0.573304)
 (0.707107,-0.707107)
 (-0.700616,0.574981)
 (-0.83147,0.55557)
 (0.97305,-0.520106)
 (0.92388,-0.382683)
 (-1.29028,0.391404)
 (-0.980785,0.19509)
 (1.66037,-0.163532)
 (1,5.82867e-16)
 (-2.10414,-0.20724)
 (-0.980785,-0.19509)
 (2.67447,0.811291)
 (0.92388,0.382683)
 (-3.52083,-1.88192)
 (-0.83147,-0.55557)
 (5.21121,4.27673)
 (0.707107,0.707107)
 (-12.9134,-15.735)
 (-18.3338,-27.4385)
 (-9.5955,-17.9519)
 (0.382683,0.92388)
 (1.95694,6.45117)
 (-0.19509,-0.980785)
 (-0.391306,-3.973)
 (-5.82867e-16,1)
 (-0.27394,2.78135)
 (0.19509,-0.980785)
 (0.613755,-2.02328)
 (-0.382683,0.92388)
 (-0.786478,1.4714)
 (0.55557,-0.83147)
 (0.85538,-1.04228)
 (-0.707107,0.707107)
 (-0.852886,0.699945)
 (0.83147,-0.55557)
 (0.799327,-0.427249)
 (-0.92388,0.382683)
 (-0.709715,0.21529)
 (0.980785,-0.19509)
 (0.596491,-0.0587492)
 (-1,-5.82867e-16)
 (-0.470687,-0.0463587)
 (0.980785,0.19509)
 (0.342399,0.103866)
 (-0.92388,-0.382683)
 (-0.22091,-0.118079)
 (0.83147,0.55557)
 (0.114665,0.0941034)
 (-0.707107,-0.707107)
 (-0.0311657,-0.0379756)
 (0.786478,1.4714)
 (-0.031366,-0.0757241)
 (-0.484311,-1.59656)
 (0.0482817,0.242728)
 (0.163532,1.66037)
 (-6.73073e-16,-0.417912)
 (0.163532,-1.66037)
 (-0.116462,0.585492)
 (-0.484311,1.59656)
 (0.301973,-0.729028)
 (0.786478,-1.4714)
 (-0.55557,0.83147)
 (-1.05842,1.28969)
 (0.874952,-0.874952)
 (1.28969,-1.05842)
 (-1.25731,0.840105)
 (-1.4714,0.786478)
 (1.70067,-0.704442)
 (1.59656,-0.484311)
 (-2.20635,0.43887)
 (-1.66037,0.163532)
 (2.78356,6.93889e-17)
 (1.66037,0.163532)
 (-3.45975,-0.688188)
 (-1.59656,-0.484311)
 (4.30792,1.7844)
 (1.4714,0.786478)
 (-5.53811,-3.70044)
 (-1.28969,-1.05842)
 (7.95314,7.95314)
 (1.05842,1.28969)
 (-18.8677,-28.2376)
 (-25.9538,-48.5561)
 (-12.9963,-31.3759)
 (0.484311,1.59656)
 (2.19427,11.0313)
 (-0.163532,-1.66037)
 (1.4988e-15,-6.66062)
 (-0.163532,1.66037)
 (-0.90968,4.57327)
 (0.484311,-1.59656)
 (1.34993,-3.25902)
 (-0.786478,1.4714)
 (-1.54646,2.31444)
 (1.05842,-1.28969)
 (1.59069,-1.59069)
 (-1.28969,1.05842)
 (-1.53056,1.02269)
 (1.4714,-0.786478)
 (1.39704,-0.578674)
 (-1.59656,0.484311)
 (-1.21359,0.241399)
 (1.66037,-0.163532)
 (1,5.41234e-16)
 (-1.66037,-0.163532)
 (-0.773932,-0.153945)
 (1.59656,0.484311)
 (0.551522,0.228448)
 (-1.4714,-0.786478)
 (-0.347481,-0.23218)
 (1.28969,1.05842)
 (0.174997,0.174997)
 (-1.05842,-1.28969)
 (-0.0455363,-0.0681499)
 (-0.382683,-0.92388)
 (0.0142608,0.0470115)
 (0.19509,0.980785)
 (-0.0145395,-0.147622)
 (2.77556e-16,-1)
 (-0.024552,0.249281)
 (-0.19509,0.980785)
 (0.103866,-0.342399)
 (0.382683,-0.92388)
 (-0.222954,0.417118)
 (-0.55557,0.83147)
 (0.380241,-0.463325)
 (0.707107,-0.707107)
 (-0.573304,0.470498)
 (-0.83147,0.55557)
 (0.799327,-0.427249)
 (0.92388,-0.382683)
 (-1.05582,0.32028)
 (-0.980785,0.19509)
 (1.34185,-0.132161)
 (1,2.77556e-16)
 (-1.66037,-0.163532)
 (-0.980785,-0.19509)
 (2.02328,0.613755)
 (0.92388,0.382683)
 (-2.4648,-1.31747)
 (-0.83147,-0.55557)
 (3.08603,2.53264)
 (0.707107,0.707107)
 (-4.27673,-5.21121)
 (-0.55557,-0.83147)
 (9.5955,17.9519)
 (12.6286,30.488)
 (5.90888,19.479)
 (-0.19509,-0.980785)
 (-0.660778,-6.70899)
 (-2.77556e-16,1)
 (-0.391306,3.973)
 (0.19509,-0.980785)
 (0.811291,-2.67447)
 (-0.382683,0.92388)
 (-0.996685,1.86467)
 (0.55557,-0.83147)
 (1.05842,-1.28969)
 (-0.707107,0.707107)
 (-1.04228,0.85538)
 (0.83147,-0.55557)
 (0.97305,-0.520106)
 (-0.92388,0.382683)
 (-0.86732,0.263099)
 (0.980785,-0.19509)
 (0.738079,-0.0726945)
 (-1,-2.77556e-16)
 (-0.596491,-0.0587492)
 (0.980785,0.19509)
 (0.452599,0.137294)
 (-0.92388,-0.382683)
 (-0.315556,-0.168668)
 (0.83147,0.55557)
 (0.193629,0.158907)
 (-0.707107,-0.707107)
 (-0.0941034,-0.114665)
 (0.55557,0.83147)
 (0.0231582,0.043326)
 (-0.391404,-1.29028)
 (0.0129228,0.0649671)
 (0.132161,1.34185)
 (2.22045e-16,-0.200008)
 (0.132161,-1.34185)
 (-0.0658903,0.331253)
 (-0.391404,1.29028)
 (0.184624,-0.445721)
 (0.635605,-1.18913)
 (-0.354298,0.530244)
 (-0.85538,1.04228)
 (0.57146,-0.57146)
 (1.04228,-0.85538)
 (-0.83147,0.55557)
 (-1.18913,0.635605)
 (1.12904,-0.467665)
 (1.29028,-0.391404)
 (-1.45908,0.29023)
 (-1.34185,0.132161)
 (1.81803,-4.44089e-16)
 (1.34185,0.132161)
 (-2.20635,-0.43887)
 (-1.29028,-0.391404)
 (2.63383,1.09097)
 (1.18913,0.635605)
 (-3.13328,-2.09359)
 (-1.04228,-0.85538)
 (3.80628,3.80628)
 (0.85538,1.04228)
 (-5.05002,-7.55789)
 (-0.635605,-1.18913)
 (10.5032,25.357)
 (12.9163,42.5794)
 (5.35448,26.9188)
 (-0.132161,-1.34185)
 (-4.88498e-15,-9.0898)
 (-0.132161,1.34185)
 (-1.05015,5.27946)
 (0.391404,-1.29028)
 (1.44209,-3.48152)
 (-0.635605,1.18913)
 (-1.58384,2.37038)
 (0.85538,-1.04228)
 (1.59069,-1.59069)
 (-1.04228,0.85538)
 (-1.51164,1.01004)
 (1.18913,-0.635605)
 (1.37443,-0.569306)
 (-1.29028,0.391404)
 (-1.19859,0.238414)
 (1.34185,-0.132161)
 (1,-3.88578e-16)
 (-1.34185,-0.132161)
 (-0.792638,-0.157665)
 (1.29028,0.391404)
 (0.589176,0.244045)
 (-1.18913,-0.635605)
 (-0.401138,-0.268032)
 (1.04228,0.85538)
 (0.23882,0.23882)
 (-0.85538,-1.04228)
 (-0.111118,-0.166301)
 (0.635605,1.18913)
 (0.0253489,0.0611977)
 (0.19509,0.980785)
 (-0.00481527,-0.0488903)
 (1.66533e-16,-1)
 (-0.0145395,0.147622)
 (-0.19509,0.980785)
 (0.0727125,-0.239701)
 (0.382683,-0.92388)
 (-0.168668,0.315556)
 (-0.55557,0.83147)
 (0.300046,-0.365607)
 (0.707107,-0.707107)
 (-0.463325,0.380241)
 (-0.83147,0.55557)
 (0.654077,-0.349612)
 (0.92388,-0.382683)
 (-0.86732,0.263099)
 (-0.980785,0.19509)
 (1.09802,-0.108145)
 (1,1.66533e-16)
 (-1.34185,-0.132161)
 (-0.980785,-0.19509)
 (1.59656,0.484311)
